id,country
47035,Angola
47048,Guyana
47050,Mozambique
47077,Uganda
47084,South Africa
47089,South Africa
47136,South Africa
47200,Haiti
47212,Uganda
47221,South Sudan
47233,South Africa
47236,Sudan
47253,Vietnam
47301,Zimbabwe
47302,Guyana
47311,Côte d'Ivoire
47312,South Africa
47356,South Africa
47388,Haiti
47400,Zimbabwe
47406,Zambia
47411,Uganda
47413,Haiti
47432,Côte d'Ivoire
47443,Uganda
47473,Zimbabwe
47495,Swaziland
47516,South Africa
47536,Botswana
47541,Rwanda
47853,Tanzania
47546,Nigeria
47559,South Africa
47576,South Africa
47581,Haiti
47587,Guyana
47616,Zimbabwe
47625,South Africa
47638,Guyana
47642,"Congo, DRC"
47653,South Africa
47666,South Africa
47676,South Africa
47677,Vietnam
47722,South Africa
47759,Vietnam
47817,South Sudan
47831,Vietnam
47837,Rwanda
47857,Ethiopia
47862,Mozambique
47864,Vietnam
47870,Sudan
47923,Zimbabwe
47937,Vietnam
47949,South Africa
47953,Vietnam
47975,Vietnam
47977,Zambia
47979,Vietnam
48043,Kenya
48044,South Sudan
48065,South Africa
48099,"Congo, DRC"
48102,South Africa
48120,Vietnam
48151,Rwanda
48155,Vietnam
48182,Haiti
48184,Rwanda
48214,South Africa
48216,Tanzania
48228,Côte d'Ivoire
48236,South Africa
48261,Rwanda
48301,Côte d'Ivoire
48319,South Africa
48419,South Africa
48438,Uganda
48497,South Africa
48500,Rwanda
48516,Haiti
48517,Zimbabwe
48519,South Sudan
48523,Tanzania
48559,South Africa
48595,Vietnam
48623,Uganda
48624,Haiti
48640,Burundi
48655,South Africa
48665,Burundi
48690,Haiti
48706,Rwanda
48729,South Africa
48741,Côte d'Ivoire
48746,South Africa
49301,Botswana
48755,Haiti
48757,South Africa
48765,Kenya
48773,Nigeria
48821,Haiti
48825,Vietnam
48826,Mozambique
48839,Côte d'Ivoire
48842,South Africa
48857,South Africa
48870,Guyana
48872,"Congo, DRC"
48879,South Africa
48906,South Africa
48923,South Africa
48945,Uganda
48958,"Congo, DRC"
48994,Vietnam
49003,Tanzania
49014,Kenya
49025,Cameroon
49063,Nigeria
49071,South Africa
49076,Vietnam
49085,Sudan
49116,Tanzania
49150,Ethiopia
49169,Rwanda
49211,South Africa
49214,Rwanda
49225,Vietnam
49254,South Africa
49320,Uganda
49359,South Africa
49363,South Sudan
49366,South Africa
49378,Zambia
49380,South Africa
49386,South Africa
49387,South Sudan
49405,Kenya
49406,Tanzania
49429,Uganda
49435,Ghana
49436,South Africa
49494,Vietnam
49498,Uganda
49529,South Africa
49535,South Africa
49540,South Sudan
49585,Mozambique
49587,South Africa
49607,South Africa
49653,Uganda
49656,South Africa
49660,South Sudan
49694,South Africa
49749,South Sudan
49760,South Africa
49765,"Congo, DRC"
49796,South Africa
49829,Burundi
49832,South Sudan
49837,Rwanda
49859,Côte d'Ivoire
49875,Haiti
49881,South Africa
49907,Malawi
49919,Vietnam
49926,Côte d'Ivoire
49957,South Africa
50031,South Africa
50078,South Africa
50109,South Africa
50220,"Congo, DRC"
50231,Vietnam
50235,Zimbabwe
50255,Vietnam
50261,Zimbabwe
50287,Zambia
50294,Zimbabwe
50301,South Africa
50309,Uganda
50314,South Africa
50316,Nigeria
50345,Swaziland
50380,South Africa
50383,Tanzania
50438,South Africa
50483,Rwanda
50498,South Africa
50514,Haiti
50524,South Africa
50581,Zambia
50607,Haiti
50613,Vietnam
50626,South Africa
50636,South Africa
50662,Zambia
50665,Côte d'Ivoire
50706,South Africa
50723,Namibia
50730,Haiti
50739,South Africa
50752,Mali
50754,South Africa
50755,Haiti
50758,Tanzania
50798,Haiti
50802,Tanzania
50876,Rwanda
50893,South Africa
50901,Uganda
50907,Burundi
50910,Haiti
50918,Rwanda
50968,South Africa
50971,Haiti
50976,Rwanda
50985,South Sudan
51016,Nigeria
51034,Nigeria
51046,Vietnam
51063,South Africa
51073,South Africa
51098,Vietnam
51134,Côte d'Ivoire
51148,Vietnam
51155,Haiti
51165,Zambia
51175,Nigeria
51217,Zimbabwe
51225,South Africa
51233,Vietnam
51267,Nigeria
51268,Nigeria
51275,Vietnam
51340,Haiti
51346,South Africa
51380,Ethiopia
51396,South Africa
51397,South Africa
51408,Nigeria
51410,Haiti
51432,South Africa
51435,Cameroon
51440,Zimbabwe
51452,Botswana
51467,South Africa
51496,Senegal
51504,South Sudan
51525,South Africa
51531,South Africa
51535,Haiti
51578,South Africa
51579,"Congo, DRC"
51587,South Africa
51608,Cameroon
51641,South Africa
51668,South Sudan
51690,Vietnam
51717,Ghana
51755,Zambia
51763,South Africa
51775,Vietnam
51803,South Africa
51817,South Africa
51818,Côte d'Ivoire
51820,Swaziland
51821,South Africa
51833,South Africa
51871,South Africa
51883,Nigeria
51888,South Africa
51895,Tanzania
51911,Cameroon
51928,Ethiopia
51969,South Africa
51990,Rwanda
51999,Guyana
52034,Haiti
52049,Kenya
52068,South Africa
52081,South Africa
52093,Rwanda
52131,South Africa
52144,Nigeria
52175,South Africa
52206,Haiti
52228,Rwanda
52241,Vietnam
52244,Rwanda
52258,Côte d'Ivoire
52280,Kenya
52286,Vietnam
52341,Dominican Republic
52353,Vietnam
52354,Zambia
52364,Uganda
52367,Ghana
52380,South Africa
52383,Côte d'Ivoire
52388,South Africa
52398,Uganda
52436,"Congo, DRC"
52460,Rwanda
52465,Uganda
52488,Nigeria
52725,Sudan
52520,South Africa
52524,South Africa
52540,Ethiopia
52541,Vietnam
52617,Rwanda
52629,Côte d'Ivoire
52631,Liberia
52636,Haiti
52646,Guyana
52670,South Africa
52677,Uganda
52687,Nigeria
52704,Uganda
52706,Vietnam
52710,South Africa
52736,Ghana
52756,Burundi
52793,Ghana
52795,Zambia
52799,Dominican Republic
52803,South Africa
52837,Nigeria
52853,South Africa
52854,South Africa
52856,Vietnam
52871,South Africa
52945,Haiti
52963,Cameroon
52973,South Africa
52999,Côte d'Ivoire
53002,Rwanda
53064,Kenya
53106,Haiti
53108,Rwanda
53226,Tanzania
53659,Zambia
53233,South Africa
53234,Côte d'Ivoire
53254,South Africa
53272,Nigeria
53281,Tanzania
53292,Kenya
53327,Mali
53338,South Africa
53349,Guyana
53371,Zambia
53421,South Africa
53532,Tanzania
53556,Tanzania
53560,Nigeria
53591,Ethiopia
53616,Haiti
53618,South Africa
53625,Uganda
53650,South Africa
53665,Côte d'Ivoire
53675,South Africa
53683,South Africa
53691,Côte d'Ivoire
53738,South Africa
53759,Vietnam
53775,Zambia
53822,Guyana
53852,South Africa
53877,Ethiopia
53878,"Congo, DRC"
53922,South Sudan
53945,South Africa
53958,South Africa
53971,Lesotho
53981,South Africa
53989,South Sudan
53997,Nigeria
54019,Zambia
54035,Haiti
54045,Vietnam
54064,South Africa
54100,Vietnam
54150,South Africa
54180,Vietnam
54208,Vietnam
54243,Namibia
54246,South Africa
54248,South Africa
54251,Guyana
54265,Tanzania
54271,Haiti
54280,Côte d'Ivoire
54296,South Africa
54304,Mozambique
54312,South Africa
54348,Tanzania
54385,South Africa
54440,South Africa
54461,Rwanda
54465,Mozambique
54471,Nigeria
54487,Mozambique
54501,Tanzania
54513,South Africa
54529,South Africa
54536,Nigeria
54542,Vietnam
54545,South Africa
54562,Kenya
54579,South Africa
54635,Côte d'Ivoire
54661,Malawi
54666,Uganda
54676,South Africa
54679,Kenya
54729,Nigeria
54744,Vietnam
54753,South Africa
54755,Zimbabwe
54770,South Africa
54780,Haiti
54781,Nigeria
54792,Rwanda
54827,South Africa
54828,Rwanda
54829,Vietnam
54840,Nigeria
54934,South Africa
54952,Ethiopia
54955,South Africa
54956,South Africa
54957,Vietnam
54960,South Africa
54965,Kenya
54973,Côte d'Ivoire
54984,Tanzania
54986,Nigeria
55009,South Africa
55017,Tanzania
55018,Uganda
55030,Côte d'Ivoire
55049,Uganda
55050,Rwanda
55053,Guyana
55064,Ethiopia
55072,Nigeria
55083,South Africa
55085,Rwanda
55087,Nigeria
55093,South Africa
55138,South Sudan
55159,Zambia
55160,South Africa
55180,Uganda
55188,Tanzania
55206,Pakistan
55220,South Africa
55225,South Africa
55238,Vietnam
55253,South Africa
55297,Vietnam
55304,Vietnam
55322,South Africa
55331,South Africa
55376,Vietnam
55401,Tanzania
55453,Rwanda
55474,Côte d'Ivoire
55504,Ethiopia
55518,Tanzania
55520,Ethiopia
55522,South Africa
55568,South Africa
55643,Vietnam
55679,Tanzania
55706,Haiti
55712,Vietnam
55715,Mozambique
55716,South Africa
55730,Mozambique
55737,Tanzania
55764,Namibia
55765,South Africa
55783,Rwanda
55814,Sudan
55862,Haiti
55890,South Africa
55894,Nigeria
55904,Tanzania
55914,Nigeria
55922,South Africa
56005,Haiti
56016,South Sudan
56022,South Africa
56029,Rwanda
56057,Nigeria
56084,Zambia
56106,Tanzania
56107,Vietnam
56118,South Africa
56125,Cameroon
56165,Côte d'Ivoire
56167,South Africa
56194,Zimbabwe
56234,Kenya
56301,"Congo, DRC"
56310,South Africa
56320,South Africa
56331,Haiti
56332,Côte d'Ivoire
56335,Mozambique
56367,South Sudan
56395,South Africa
56416,Uganda
56464,South Africa
56465,South Africa
56468,Cameroon
56487,Zambia
56495,Nigeria
56496,Guyana
56505,South Africa
56520,Sudan
56524,Mozambique
58808,Vietnam
56550,Tanzania
56637,Côte d'Ivoire
56668,Vietnam
56679,South Africa
56716,Vietnam
56734,South Africa
56748,Uganda
56772,Vietnam
56836,Vietnam
56837,Haiti
56844,Zambia
56861,Haiti
56864,Haiti
56870,South Africa
56880,Nigeria
56898,Sudan
56899,Tanzania
56902,South Africa
56906,Uganda
56919,South Africa
56927,Nigeria
56932,Cameroon
56940,Uganda
56950,South Africa
56957,Vietnam
64589,Uganda
56962,Mozambique
56996,Zimbabwe
57016,Côte d'Ivoire
57055,Nigeria
57087,Uganda
57117,South Africa
57173,Côte d'Ivoire
57218,Vietnam
57257,South Africa
57266,Kenya
57308,South Africa
57339,South Africa
57344,South Africa
57346,Cameroon
57377,South Africa
57379,Vietnam
57392,Uganda
57394,Swaziland
57447,Vietnam
57449,Vietnam
57493,Côte d'Ivoire
57513,Angola
57537,South Africa
57538,South Africa
57540,"Congo, DRC"
57541,Mozambique
57582,Vietnam
57590,Uganda
57596,Swaziland
57637,Rwanda
57661,Sudan
57701,South Sudan
57727,Botswana
57733,Haiti
57738,Cameroon
57747,Haiti
57754,South Africa
57779,Haiti
57780,Mozambique
57812,Vietnam
57819,Vietnam
57826,Vietnam
57849,Tanzania
57852,South Africa
57862,South Africa
57866,Uganda
57876,South Africa
57886,South Africa
57902,Côte d'Ivoire
57905,South Africa
57909,South Africa
57928,Zambia
57959,Côte d'Ivoire
57977,Haiti
57997,Tanzania
58025,Dominican Republic
58039,Vietnam
58064,Vietnam
58111,South Africa
58134,Nigeria
58173,South Africa
58192,South Africa
58197,Nigeria
58202,Vietnam
58211,Côte d'Ivoire
58252,South Sudan
58264,Vietnam
58277,Côte d'Ivoire
58305,Tanzania
58309,Burundi
58311,Côte d'Ivoire
58372,Côte d'Ivoire
58393,Liberia
58398,Tanzania
58425,South Africa
58426,Sierra Leone
58440,South Africa
58450,South Africa
58482,South Africa
58484,Cameroon
58485,South Africa
58491,"Congo, DRC"
58850,South Africa
58494,Uganda
58504,South Africa
58508,Vietnam
58555,Vietnam
58556,South Africa
58642,Sudan
58652,Haiti
58677,"Congo, DRC"
58713,South Africa
58716,Uganda
58731,South Africa
58744,Vietnam
58754,South Sudan
58761,South Africa
58774,Vietnam
58800,South Africa
58801,Côte d'Ivoire
58806,South Africa
58852,South Africa
58918,South Africa
58947,Zimbabwe
58958,Tanzania
59017,Botswana
59043,"Congo, DRC"
59046,South Africa
59047,Haiti
59074,South Africa
59080,Zambia
59151,South Africa
59153,Vietnam
59157,Zambia
59189,Vietnam
59244,Haiti
59258,Nigeria
59267,Vietnam
59314,South Africa
59334,South Africa
59404,Mozambique
59429,Zimbabwe
59442,Rwanda
59448,Vietnam
59466,South Africa
59482,Vietnam
59500,South Africa
59502,Botswana
59530,South Africa
59566,South Africa
59572,South Africa
59624,South Africa
59633,Haiti
59673,Vietnam
59698,South Africa
59704,South Africa
59715,"Congo, DRC"
59743,Malawi
59750,Mozambique
59776,Zambia
59805,Vietnam
59847,South Africa
59849,Zimbabwe
59867,Côte d'Ivoire
59873,Vietnam
59894,South Africa
59896,Uganda
59917,South Africa
59919,South Africa
59928,Vietnam
59970,South Africa
59973,Namibia
59991,Zambia
59994,South Africa
60000,Vietnam
60004,South Africa
60005,Tanzania
60023,Haiti
60026,South Africa
60074,Haiti
60084,Zimbabwe
60104,Côte d'Ivoire
60105,South Africa
60109,Zimbabwe
60112,Uganda
60160,Haiti
60168,South Africa
60261,Guyana
60273,Haiti
60286,Côte d'Ivoire
60299,South Africa
60316,Haiti
60321,"Congo, DRC"
60357,South Sudan
60359,Burundi
60375,South Africa
60391,South Africa
60401,Tanzania
60439,South Africa
60450,Kenya
60489,Ethiopia
60502,South Africa
60545,Botswana
60547,Ethiopia
60573,South Africa
60626,Vietnam
60690,Haiti
60702,Côte d'Ivoire
60778,Tanzania
60779,South Africa
60811,Uganda
60812,Haiti
71893,Haiti
60816,South Africa
60818,Tanzania
60840,South Africa
60841,Rwanda
60866,South Africa
60937,Zambia
60964,South Africa
60966,Liberia
60978,South Africa
60994,Sudan
61009,South Africa
61090,Côte d'Ivoire
61105,Mozambique
61111,Uganda
61186,South Africa
61190,Vietnam
61191,Haiti
61271,Uganda
61274,South Africa
61281,Rwanda
61282,Ghana
61286,Nigeria
61306,Zambia
61354,South Africa
61364,Zimbabwe
61396,Dominican Republic
61403,Côte d'Ivoire
61416,South Africa
61417,South Africa
61418,Uganda
61436,Uganda
61473,South Africa
61493,Dominican Republic
61501,South Africa
61518,"Congo, DRC"
61520,Rwanda
61521,Haiti
61546,Ethiopia
61550,Haiti
61563,Vietnam
61595,Côte d'Ivoire
61612,Haiti
61614,South Africa
61623,Haiti
61658,South Africa
61659,South Africa
61664,Kenya
61675,Zambia
61676,Sudan
61694,South Africa
61696,Vietnam
61697,South Africa
61715,Rwanda
61720,Tanzania
64186,Cameroon
61737,Vietnam
61749,Mozambique
61754,Zambia
61779,Mozambique
61783,Tanzania
61811,South Africa
61852,Guyana
61864,Côte d'Ivoire
61871,Dominican Republic
61882,South Africa
61896,Mali
61913,South Sudan
61959,Uganda
61980,Haiti
61993,Mozambique
61998,Ethiopia
62024,Vietnam
62032,"Congo, DRC"
62037,Vietnam
62046,Côte d'Ivoire
62047,South Africa
62059,Côte d'Ivoire
62077,Haiti
62079,Malawi
62107,Vietnam
62113,Côte d'Ivoire
62116,Zambia
62152,Côte d'Ivoire
62158,South Africa
62159,Haiti
62164,South Africa
62168,South Africa
62169,Zambia
62173,Tanzania
62194,Vietnam
62227,South Africa
62228,Nigeria
62235,Côte d'Ivoire
62253,Uganda
62256,South Africa
62295,Haiti
62319,Uganda
62322,Angola
62370,South Africa
62390,South Africa
62400,Rwanda
62403,"Congo, DRC"
62413,Vietnam
62421,South Africa
62433,Mozambique
62476,Cameroon
62516,Vietnam
62521,Côte d'Ivoire
62549,South Africa
62555,Côte d'Ivoire
62577,Kenya
62586,Uganda
62594,South Africa
62603,South Africa
62634,Vietnam
62657,"Congo, DRC"
62662,South Sudan
62709,Vietnam
62712,Uganda
62730,South Africa
62761,Côte d'Ivoire
62795,South Africa
62801,South Africa
62808,South Africa
62814,Zambia
62830,Cameroon
62853,South Africa
62879,Dominican Republic
62935,Rwanda
62942,Mozambique
62948,Vietnam
62968,Vietnam
62980,Haiti
62987,Malawi
62988,South Africa
62990,Vietnam
63044,Vietnam
63047,South Africa
63064,Nigeria
63073,Zimbabwe
63106,Cameroon
63111,Mali
63174,Haiti
63175,Rwanda
63186,Rwanda
63228,South Africa
63234,Sudan
63273,Tanzania
63274,Vietnam
63289,Cameroon
63292,Vietnam
63296,Botswana
63297,Haiti
63308,South Africa
63355,Ghana
63362,South Africa
63401,Uganda
63409,Ethiopia
63412,Côte d'Ivoire
63419,Swaziland
63432,Côte d'Ivoire
63438,Tanzania
63466,South Africa
63468,South Africa
63486,Vietnam
63502,Haiti
63537,Nigeria
63555,Côte d'Ivoire
63561,Zimbabwe
63568,South Sudan
63571,Tanzania
63576,"Congo, DRC"
63579,South Sudan
63582,South Africa
63608,Kenya
63620,Uganda
63648,Haiti
63652,Tanzania
63697,South Africa
63719,Uganda
63749,Nigeria
63757,Mozambique
63782,South Africa
63802,South Africa
63807,Côte d'Ivoire
63817,Haiti
63826,Côte d'Ivoire
63894,Côte d'Ivoire
63907,Guatemala
63915,Vietnam
63939,Côte d'Ivoire
63956,Namibia
63988,"Congo, DRC"
63998,Cameroon
64003,Côte d'Ivoire
64004,Haiti
64020,South Africa
64021,Botswana
64051,Rwanda
64087,Nigeria
64108,Nigeria
64183,Mozambique
64208,Vietnam
64218,Namibia
64238,Haiti
64262,Nigeria
64304,Haiti
64319,Nigeria
64320,Swaziland
64329,Côte d'Ivoire
64335,Mozambique
64351,South Africa
64352,Uganda
64363,Mozambique
64367,Sudan
64369,Zimbabwe
64371,South Africa
64377,Vietnam
64405,South Africa
64427,"Congo, DRC"
64438,Vietnam
64452,Haiti
64493,Kenya
64506,Mozambique
64545,Nigeria
64553,Rwanda
64558,Uganda
64588,Côte d'Ivoire
64594,Haiti
64603,"Congo, DRC"
64615,Uganda
64617,South Africa
64635,Haiti
64660,Guyana
64664,South Africa
64667,South Sudan
64685,Guyana
64709,Haiti
64724,Uganda
64757,Haiti
64824,Nigeria
64832,"Congo, DRC"
64850,South Africa
64864,Ethiopia
64903,South Africa
64904,Nigeria
64913,"Congo, DRC"
64936,Vietnam
64946,Ghana
64989,South Sudan
64995,Nigeria
65002,Haiti
65005,Rwanda
65033,Vietnam
65037,South Africa
65049,Haiti
65050,Nigeria
66094,Nigeria
65081,Vietnam
65091,Zimbabwe
65095,Kenya
65111,Guyana
65120,Guyana
65132,Botswana
65156,"Congo, DRC"
65165,South Africa
65180,Dominican Republic
65186,Vietnam
65191,Tanzania
65219,Zimbabwe
65235,Rwanda
65238,Ethiopia
65241,Malawi
65243,Haiti
65261,Nigeria
65263,Vietnam
65274,Cameroon
65280,South Africa
65291,Ethiopia
65308,Nigeria
65314,South Africa
65323,Tanzania
65331,Haiti
65349,South Africa
65359,South Africa
65363,Ethiopia
65370,South Africa
65381,Zimbabwe
65408,Zambia
65436,South Africa
65450,Nigeria
65452,Burundi
65458,South Africa
65478,Côte d'Ivoire
65484,Vietnam
65487,South Africa
65545,South Africa
65548,South Africa
65555,Tanzania
65574,Haiti
65579,Tanzania
65588,Vietnam
65601,Botswana
65609,Mozambique
65617,Tanzania
65619,South Africa
65621,Ethiopia
65630,South Africa
65640,Namibia
65675,Tanzania
65688,Guyana
65693,South Africa
65699,Côte d'Ivoire
65709,Uganda
65716,Haiti
65717,South Africa
65732,Tanzania
65748,Vietnam
65780,Rwanda
65799,South Africa
65803,South Africa
65836,Nigeria
65849,South Africa
65940,Haiti
65978,Vietnam
65987,Vietnam
66000,Rwanda
66030,South Africa
66062,Vietnam
66073,South Africa
66100,Ghana
66123,South Africa
66145,South Africa
66175,Vietnam
66205,Haiti
66207,Uganda
66218,South Africa
66233,Côte d'Ivoire
66236,Uganda
66257,South Africa
66264,Vietnam
66277,Uganda
66278,Vietnam
66307,Vietnam
66323,Mozambique
66333,South Africa
66338,South Africa
66349,South Sudan
66352,South Africa
66355,Tanzania
66371,Tanzania
66373,Guyana
66374,South Africa
66383,Uganda
66420,Zambia
66431,Uganda
66438,Haiti
66448,Côte d'Ivoire
66449,Vietnam
66500,South Africa
66508,Vietnam
66522,South Africa
66578,South Sudan
66585,Nigeria
66609,Vietnam
66626,Uganda
66641,South Africa
66663,Nigeria
66669,Vietnam
66680,Vietnam
66690,South Africa
66713,Vietnam
66762,Côte d'Ivoire
66768,Uganda
66782,Guinea
66792,Vietnam
66809,Vietnam
66811,Guyana
66840,Tanzania
66891,Cameroon
66925,Vietnam
66946,"Congo, DRC"
66967,South Africa
66992,Guyana
67011,Zimbabwe
67022,Vietnam
67023,Guyana
67043,Nigeria
67057,Rwanda
67069,South Africa
67077,Vietnam
67090,Haiti
67091,"Congo, DRC"
67134,South Africa
67142,Côte d'Ivoire
67150,Namibia
67153,Uganda
67159,Malawi
67191,Uganda
67194,Zimbabwe
67195,Guyana
67199,South Africa
67203,South Africa
67225,South Sudan
70259,Cameroon
67244,Rwanda
67248,South Africa
67263,Tanzania
67300,Mozambique
67308,Rwanda
67321,Côte d'Ivoire
67372,Botswana
67389,Vietnam
67448,South Africa
67449,"Congo, DRC"
67476,South Africa
67501,Ethiopia
67509,Tanzania
67526,South Africa
67541,Nigeria
67551,Mozambique
67562,Tanzania
67597,"Congo, DRC"
67600,Zambia
67614,South Sudan
67634,South Africa
67654,South Africa
67661,Guyana
67666,South Africa
67703,Côte d'Ivoire
67717,Vietnam
67720,South Sudan
67739,Côte d'Ivoire
67753,Tanzania
67759,South Africa
67769,Dominican Republic
67776,Vietnam
67806,Rwanda
67854,Vietnam
67864,Tanzania
67868,Côte d'Ivoire
67917,South Africa
67925,South Africa
67980,Nigeria
68007,Zimbabwe
68050,Vietnam
68096,Vietnam
68110,South Africa
68116,South Africa
68117,South Africa
68126,Tanzania
68128,South Sudan
68138,Tanzania
68186,Tanzania
68207,South Africa
68219,Côte d'Ivoire
68230,Vietnam
68231,South Africa
68241,Rwanda
68268,Ethiopia
68281,South Africa
68341,South Africa
68361,Vietnam
68367,Rwanda
68389,South Africa
68397,Uganda
68401,Uganda
68437,Mozambique
68457,South Africa
68462,Rwanda
68481,Côte d'Ivoire
68482,Haiti
68494,Vietnam
68496,Haiti
68508,Tanzania
68515,Côte d'Ivoire
68553,Vietnam
68572,Tanzania
68577,"Congo, DRC"
68583,South Sudan
68596,Vietnam
68627,South Africa
68641,South Africa
68647,South Africa
68651,Mozambique
68662,Cameroon
68675,South Africa
68680,Vietnam
68735,Tanzania
68752,"Congo, DRC"
68779,Vietnam
68785,Vietnam
68820,Rwanda
68846,Uganda
68872,Uganda
68875,South Africa
68878,Ethiopia
68893,South Africa
68937,Uganda
68938,Côte d'Ivoire
68949,Zimbabwe
68993,South Africa
68998,Ethiopia
69006,Zambia
69009,South Africa
69051,Nigeria
69086,Zimbabwe
69148,Tanzania
69162,"Congo, DRC"
69179,South Africa
69198,Botswana
69202,"Congo, DRC"
69208,Haiti
69219,Rwanda
69235,South Africa
69253,Vietnam
69301,Vietnam
69314,Mozambique
69354,South Africa
69366,Ethiopia
69376,South Africa
69461,South Africa
69463,Haiti
69483,South Africa
69493,Vietnam
69505,South Africa
69528,Nigeria
69572,Cameroon
69591,Uganda
69606,"Congo, DRC"
69630,South Africa
69647,Uganda
69657,"Congo, DRC"
69659,Haiti
69667,South Africa
69683,Tanzania
69701,Vietnam
69754,Zambia
69767,Vietnam
69783,Haiti
69790,Uganda
69871,Vietnam
69875,South Africa
69881,Haiti
69898,South Sudan
69900,Côte d'Ivoire
69903,Zimbabwe
69908,South Africa
69922,"Congo, DRC"
69925,Kenya
69952,Nigeria
69968,South Africa
70014,South Africa
70029,Vietnam
70041,Rwanda
70044,Uganda
70131,Vietnam
70138,South Africa
70144,South Sudan
70162,Zimbabwe
70184,South Africa
70207,Vietnam
70210,Vietnam
70211,South Africa
70212,Botswana
70219,Nigeria
70230,Rwanda
70236,Guatemala
70260,South Africa
70299,South Africa
70309,Burundi
70329,South Africa
70356,South Africa
70366,Côte d'Ivoire
70368,South Africa
70374,Haiti
70404,Vietnam
70461,Rwanda
70471,South Africa
70486,Vietnam
70505,Uganda
70508,South Africa
70511,Côte d'Ivoire
70516,Nigeria
70526,Vietnam
70531,Haiti
70553,Haiti
70554,Haiti
70559,Vietnam
70573,South Africa
70577,Vietnam
70582,"Congo, DRC"
70614,Uganda
70619,Vietnam
70714,Nigeria
70733,Vietnam
70750,South Sudan
70763,Vietnam
70788,Nigeria
70795,Tanzania
70797,South Africa
70812,Tanzania
70813,Vietnam
70823,Uganda
70844,South Sudan
70912,Rwanda
70978,Uganda
70979,Rwanda
70981,Kenya
70991,South Africa
71001,Zambia
71009,Liberia
71012,Botswana
71016,Ghana
71045,South Sudan
71060,South Africa
71064,Rwanda
71076,South Africa
71096,South Africa
71111,Rwanda
71116,Haiti
71150,Tanzania
71167,Nigeria
71180,Zimbabwe
71219,Swaziland
71237,Zambia
71241,Cameroon
71244,South Africa
71245,Vietnam
71263,Namibia
71284,Nigeria
71293,Rwanda
71308,Botswana
71309,South Sudan
71316,Vietnam
71320,Haiti
71323,Kenya
71382,Nigeria
71386,Nigeria
71388,South Africa
71391,Namibia
71402,Haiti
71411,Zimbabwe
71439,South Africa
71462,South Africa
71469,Rwanda
71477,Vietnam
71487,Nigeria
71516,South Africa
71518,Vietnam
71532,"Congo, DRC"
71536,Vietnam
71554,Ghana
71574,South Sudan
71594,"Congo, DRC"
71606,South Africa
71649,South Africa
71655,Dominican Republic
71672,Nigeria
71712,Haiti
71753,South Africa
71767,Vietnam
71773,Uganda
71784,Vietnam
71809,South Africa
71840,Côte d'Ivoire
71878,Haiti
71909,Côte d'Ivoire
71917,Rwanda
71920,Vietnam
71936,Vietnam
71956,Haiti
71965,Zimbabwe
71971,Vietnam
72047,South Africa
72049,Uganda
72066,South Africa
72085,Rwanda
72088,South Africa
72142,Rwanda
72150,South Africa
72158,Tanzania
72193,South Africa
72239,South Sudan
72240,Nigeria
72241,Rwanda
72256,Haiti
72263,South Africa
72281,Namibia
72291,Rwanda
72293,Zambia
72300,Haiti
72336,Kenya
72377,Zambia
72420,South Africa
72424,South Africa
72425,South Africa
73301,Uganda
72426,"Congo, DRC"
72445,Côte d'Ivoire
72454,Kenya
72467,Burkina Faso
72485,Kenya
72492,Nigeria
72535,Haiti
72538,Uganda
72546,Vietnam
72557,Uganda
72572,Botswana
72586,Mozambique
72597,South Africa
72625,Haiti
72639,Côte d'Ivoire
72695,Rwanda
72698,Vietnam
72719,Côte d'Ivoire
74707,Ghana
72767,Haiti
72770,"Congo, DRC"
72776,Guyana
72821,South Sudan
72832,Cameroon
72836,Ghana
72885,Mozambique
72892,South Africa
72914,Namibia
72918,South Africa
72922,Tanzania
72933,Ghana
72948,South Africa
72976,Tanzania
72981,South Africa
72988,"Congo, DRC"
73003,Vietnam
73018,South Africa
73056,Mozambique
73059,South Africa
73079,Tanzania
73087,Vietnam
73089,Guyana
73095,South Africa
73115,Mozambique
73122,Mozambique
73145,Côte d'Ivoire
73152,Haiti
73176,South Africa
73177,Vietnam
73211,Uganda
73220,South Africa
73239,Vietnam
73261,South Africa
73275,South Africa
73287,South Africa
73314,Mozambique
73326,South Africa
73335,Nigeria
73348,Zimbabwe
73360,Vietnam
73373,"Congo, DRC"
73379,South Africa
73403,Afghanistan
73507,Mozambique
73567,Nigeria
73569,Vietnam
73585,South Africa
73596,Nigeria
73607,Côte d'Ivoire
73661,South Africa
73665,South Africa
73675,Vietnam
73724,Haiti
73726,Haiti
73727,Uganda
73748,Tanzania
73757,Zambia
73776,"Congo, DRC"
73782,Haiti
73804,Vietnam
73806,South Africa
73807,South Africa
73818,Côte d'Ivoire
73843,South Africa
73861,Vietnam
73867,South Sudan
73906,Ghana
73918,Zimbabwe
73961,Uganda
73986,Nigeria
73996,Côte d'Ivoire
74008,South Africa
74035,South Africa
74135,South Africa
74156,South Sudan
74178,Uganda
74183,Burundi
74213,South Africa
74260,Uganda
74268,Namibia
74273,South Africa
74288,Vietnam
74320,Haiti
74329,Cameroon
74333,South Africa
74337,South Africa
74343,Ethiopia
74357,Kenya
74364,South Africa
74385,South Sudan
74398,South Africa
74417,South Africa
74419,"Congo, DRC"
74439,Nigeria
74465,Haiti
74479,Ethiopia
74492,Rwanda
