id,line_item_quantity,line_item_value,pack_price,unit_price,weight_kilograms,freight_cost_usd,line_item_insurance_usd
83379,29254,328229.88,11.22,0.19,See DN-1522 (ID#:82845),See DN-1522 (ID#:82845),643.33
83380,950,8103.5,8.53,0.28,54,1211.49,15.88
83381,940,3290.0,3.5,0.06,49,1211.49,6.45
83382,3760,37600.0,10.0,0.33,315,5254.17,73.7
83383,110000,1100000.0,10.0,0.33,9221,8104.79,2156.0
83384,35300,309228.0,8.76,0.15,3190,11637.64,606.09
83385,704,1337.6,1.9,0.01,See DN-1559 (ID#:82849),See DN-1559 (ID#:82849),2.88
83386,12100,69938.0,5.78,0.19,36,3602.34,137.08
83387,5323,30766.94,5.78,0.19,456,5338.55,66.33
83388,230,3900.8,16.96,0.09,132,8329.13,8.41
83389,123,2086.08,16.96,0.09,See DN-1590 (ID#:83388),See DN-1590 (ID#:83388),4.5
83425,20000,53200.0,2.66,0.04,1098,9736.1,114.7
83390,32,1600.0,50.0,0.28,See DN-1590 (ID#:83388),See DN-1590 (ID#:83388),3.45
83391,60000,681000.0,11.35,0.19,6949,11637.64,1334.76
83392,250,610.0,2.44,0.04,113,3504.8,1.32
83393,4893,11938.92,2.44,0.04,235,1326.89,25.74
83394,21563,124634.14,5.78,0.19,1864,8485,244.28
83395,32850,95265.0,2.9,0.05,3917,39223.78,205.39
83396,2691,5651.1,2.1,0.01,1021,5254.1,11.08
83398,1800,27900.0,15.5,0.26,See DN-1629 (ID#:82857),See DN-1629 (ID#:82857),54.68
83399,20000,54600.0,2.73,0.05,1946,3379.64,107.02
83400,10000,77200.0,7.72,0.13,2085,3379.64,151.31
83401,36100,220571.0,6.11,0.1,3955,13208.56,475.55
83402,2448,20881.44,8.53,0.28,178,1854.35,45.02
83403,688,1541.12,2.24,0.07,465,6036.96,3.32
83404,31092,179711.76,5.78,0.19,See DN-1671 (ID#:82863),See DN-1671 (ID#:82863),352.24
83405,11060,37604.0,3.4,0.06,See DN-1671 (ID#:82863),See DN-1671 (ID#:82863),73.7
83406,1200,13464.0,11.22,0.19,141,Freight Included in Commodity Cost,29.03
83407,11807,138732.25,11.75,0.39,952,Freight Included in Commodity Cost,299.11
83408,434,1184.82,2.73,0.05,42,Freight Included in Commodity Cost,2.55
83409,1722,19320.84,11.22,0.19,202,Freight Included in Commodity Cost,41.66
83410,8820,21520.8,2.44,0.04,420,Freight Included in Commodity Cost,46.4
83411,12000,105120.0,8.76,0.15,1088,4170.65,226.64
83412,118,1033.68,8.76,0.15,See DN-1752 (ID#:82311),See DN-1752 (ID#:82311),2.03
83413,9000,100980.0,11.22,0.19,1055,2961,217.71
83414,9009,67837.77,7.53,0.13,See DN-1759 (ID#:82875),See DN-1759 (ID#:82875),132.96
83415,250,2035.0,8.14,0.27,See DN-1759 (ID#:82875),See DN-1759 (ID#:82875),3.99
83416,15000,40950.0,2.73,0.05,1444,124350.84,88.29
83417,9455,202526.1,21.42,0.36,944,8022.59,436.65
83418,3250,4647.5,1.43,0.02,216,9736.1,10.02
83419,4955,58221.25,11.75,0.39,376,4468.34,125.53
83420,40000,448800.0,11.22,0.19,4692,9736.1,967.61
83421,2160,24235.2,11.22,0.19,5552,9736.1,52.25
83422,471,942.0,2.0,0.01,221,3170.64,2.03
83423,2579,12250.25,4.75,0.16,358,2485.92,26.41
83424,22826,228260.0,10.0,0.33,2500,9736.1,492.13
83426,72560,424476.0,5.85,0.1,5420,9736.1,915.17
83427,5000,36050.0,7.21,0.12,276,2211.22,77.72
83428,40000,109200.0,2.73,0.05,6240,27922.62,235.44
83429,34769,304576.44,8.76,0.15,4176,1005.2,656.67
83430,126,307.44,2.44,0.04,See DN-1838 (ID#:82887),See DN-1838 (ID#:82887),0.66
83431,2000,2820.0,1.41,0.02,98,2201.14,6.08
83432,2520,18169.2,7.21,0.12,145,6438.37,39.17
83433,2552,19497.28,7.64,0.25,182,3250.13,42.04
83434,15000,168300.0,11.22,0.19,1943,6299.45,362.85
83435,50000,561000.0,11.22,0.19,5997,8379.98,1209.52
83436,7284,14713.68,2.02,0.01,See DN-1873 (ID#:82329),See DN-1873 (ID#:82329),31.72
83437,10000,112200.0,11.22,0.19,1173,Freight Included in Commodity Cost,241.9
83438,9545,163601.3,17.14,0.29,947,13232.09,352.72
83439,3000,8190.0,2.73,0.05,206,Freight Included in Commodity Cost,17.66
83440,1000,9710.0,9.71,0.11,120,Freight Included in Commodity Cost,20.93
83441,100,876.0,8.76,0.15,4582,Freight Included in Commodity Cost,1.89
83442,155,1357.8,8.76,0.15,13,Freight Included in Commodity Cost,2.93
83443,703,8260.25,11.75,0.39,301,4758.36,17.81
83444,8000,89760.0,11.22,0.19,1642,15347.04,193.52
83445,20000,224400.0,11.22,0.19,2406,6147.18,483.81
83446,3439,19705.47,5.73,0.1,See DN-1952 (ID#:82907),See DN-1952 (ID#:82907),42.48
83447,7000,78540.0,11.22,0.19,922,6147.18,169.33
83448,77000,863940.0,11.22,0.19,12980,11134.62,1862.65
83449,3000,35250.0,11.75,0.39,270,6147.18,76.0
83450,39144,174190.8,4.45,0.15,See DN-1982 (ID#:82910),See DN-1982 (ID#:82910),375.56
83451,4140,68061.6,16.44,0.27,See DN-1982 (ID#:82910),See DN-1982 (ID#:82910),146.74
83452,4340,8376.2,1.93,0.01,See DN-1982 (ID#:82910),See DN-1982 (ID#:82910),18.06
83453,3010,5809.3,1.93,0.01,3202,12648.38,12.52
83454,650,7637.5,11.75,0.39,61,536.02,16.47
83455,1328,15604.0,11.75,0.39,122,6147.18,33.64
83456,47150,128719.5,2.73,0.05,5357,6147.18,277.52
83457,5310,87296.4,16.44,0.27,See DN-2011 (ID#:82350),See DN-2011 (ID#:82350),188.21
83458,19320,47140.8,2.44,0.04,See DN-2015 (ID#:82917),See DN-2015 (ID#:82917),101.64
83459,1193,6835.89,5.73,0.1,144,1413.56,14.74
83460,15650,112836.5,7.21,0.12,16417,20264.93,243.28
83461,5900,26668.0,4.52,0.15,12810,15919.75,57.5
83952,5500,13420.0,2.44,0.04,836,9341.49,26.3
83462,1980,44550.0,22.5,0.75,See DN-2035 (ID#:82356),See DN-2035 (ID#:82356),96.05
83463,9760,114680.0,11.75,0.39,See DN-2035 (ID#:82356),See DN-2035 (ID#:82356),247.25
83464,26444,86736.32,3.28,0.05,See DN-2035 (ID#:82356),See DN-2035 (ID#:82356),187.0
83465,56430,306414.9,5.43,0.09,15358,16606.55,660.63
83466,99404,449306.08,4.52,0.15,6960,29545.05,968.7
83467,3690,9815.4,2.66,0.04,214,5166.39,21.16
83468,1000,36160.0,36.16,0.3,205,3962.5,77.96
83469,8100,18873.0,2.33,0.04,3093,11235.05,40.69
83470,3073,48829.97,15.89,0.26,594,4996.2,80.57
83471,1100,39600.0,36.0,0.3,See DN-2066 (ID#:83470),See DN-2066 (ID#:83470),65.34
83472,220002,2585023.5,11.75,0.39,20364,31373.1,5573.31
83473,9009,20990.97,2.33,0.04,See DN-2073 (ID#:82362),See DN-2073 (ID#:82362),45.26
83474,168,252.0,1.5,0.02,See DN-2073 (ID#:82362),See DN-2073 (ID#:82362),0.54
83475,2583,12501.72,4.84,0.05,See DN-2073 (ID#:82362),See DN-2073 (ID#:82362),26.95
83476,1440,10512.0,7.3,0.24,88,1842.95,22.66
83477,125000,1402500.0,11.22,0.19,16790,103428,3023.79
83478,4301,36773.55,8.55,0.14,1435,16252.95,60.68
83479,1177,2377.54,2.02,0.01,512,3415.72,3.92
83480,4000,8400.0,2.1,0.01,1137,4711.97,13.86
83483,18507,158234.85,8.55,0.14,See DN-2106 (ID#:82933),See DN-2106 (ID#:82933),341.15
83484,10776,77694.96,7.21,0.12,586,8045.76,167.51
83485,960,6921.6,7.21,0.12,See DN-2113 (ID#:82937),See DN-2113 (ID#:82937),14.92
83486,544,7452.8,13.7,0.06,395,6555.75,12.3
83487,2070,2898.0,1.4,0.02,176,1653.99,4.78
83488,73,109.5,1.5,0.02,143,2097.18,0.18
83489,99,1356.3,13.7,0.06,See DN-2129 (ID#:83488),See DN-2129 (ID#:83488),2.24
83490,2296,34440.0,15.0,0.25,17126,17941.46,74.25
83491,2440,23692.4,9.71,0.11,2325,17941.47,51.08
83492,21678,50509.74,2.33,0.04,1084,4471.07,108.9
83493,30107,248683.82,8.26,0.14,2875,23675.63,536.16
83494,120200,2394384.0,19.92,0.66,13222,4471.08,5162.29
83495,49000,206780.0,4.22,0.14,4030,15707.3,341.19
83496,15000,108150.0,7.21,0.12,823,12601.06,178.45
83497,3348,7499.52,2.24,0.07,See DN-2179 (ID#:82946),See DN-2179 (ID#:82946),16.17
83498,4952,16341.6,3.3,0.06,See DN-2179 (ID#:82946),See DN-2179 (ID#:82946),35.23
83499,720,14342.4,19.92,0.66,79,2305.65,23.66
83500,50000,441000.0,8.82,0.29,4502,12601.07,727.65
83501,18000,45180.0,2.51,0.04,1032,3402.23,97.41
83502,1152,11185.92,9.71,0.11,See DN-2203 (ID#:82949),See DN-2203 (ID#:82949),24.12
83503,70651,623141.82,8.82,0.29,6749,13398.06,1028.18
83504,30091,248551.66,8.26,0.14,See DN-2213 (ID#:82952),See DN-2213 (ID#:82952),410.11
83505,57749,630619.08,10.92,0.36,5554,13398.06,1040.52
83506,206853,2320890.66,11.22,0.19,29353,13398.06,3829.47
83507,611,20615.14,33.74,0.28,129,6477.67,34.01
83508,18579,43289.07,2.33,0.04,2029,6801.72,71.43
83509,2110,13546.2,6.42,0.21,See DN-2259 (ID#:82958),See DN-2259 (ID#:82958),22.35
83510,77636,818283.44,10.54,0.35,6986,26538.46,1350.17
83511,15048,128660.4,8.55,0.14,1391,3525.04,212.29
83513,3687,7005.3,1.9,0.03,212,2143.48,15.1
83514,4669,15314.32,3.28,0.05,357,2143.49,33.02
83515,30000,264600.0,8.82,0.29,2641,19673.48,436.59
83517,3846,7499.7,1.95,0.01,Weight Captured Separately,Invoiced Separately,16.17
83518,9073,22773.23,2.51,0.04,487,2091.17,49.1
83519,60000,1195200.0,19.92,0.66,See DN-2299 (ID#:82966),See DN-2299 (ID#:82966),1972.08
83520,4617,69439.68,15.04,0.25,See DN-2304 (ID#:82395),See DN-2304 (ID#:82395),114.58
83521,9200,21436.0,2.33,0.04,See DN-2310 (ID#:82968),See DN-2310 (ID#:82968),35.37
83522,3330,66333.6,19.92,0.66,370,2886.12,109.45
83523,32168,265707.68,8.26,0.14,5199,585,438.42
83524,45084,113160.84,2.51,0.04,2698,12676.4,186.72
83525,31892,80048.92,2.51,0.04,See DN-2322 (ID#:82973),See DN-2322 (ID#:82973),132.08
83526,9073,22228.85,2.45,0.04,1406,5479.15,36.68
83527,6139,68879.58,11.22,0.19,1518,6561.51,113.65
83528,7441,61239.43,8.23,0.27,656,4376.56,101.05
83529,105000,1178100.0,11.22,0.19,See DN-2329 (ID#:82976),See DN-2329 (ID#:82976),1943.86
83530,2313,34787.52,15.04,0.25,See DN-2339 (ID#:82401),See DN-2339 (ID#:82401),57.4
83531,68235,1359241.2,19.92,0.66,Weight Captured Separately,Invoiced Separately,2242.75
83532,1000,1400.0,1.4,0.02,108,18495.9,2.31
83533,323,1049.75,3.25,0.05,209,502.49,1.73
83534,42444,366291.72,8.63,0.29,1423,6623.46,604.38
83536,40337,803513.04,19.92,0.66,4560,1047.17,1325.8
83537,100000,422000.0,4.22,0.14,5712,18495.9,696.3
83538,13994,27288.3,1.95,0.01,5269,4480.45,45.03
83539,17300,135286.0,7.82,0.26,2036,15635.84,223.22
83540,9794,19098.3,1.95,0.01,3654,19520.77,31.51
83541,12733,38071.67,2.99,0.05,496,5257.35,62.82
83542,4520,6328.0,1.4,0.02,418,4692.14,10.44
83543,26060,233758.2,8.97,0.3,2409,9346.8,385.7
83544,94848,1064194.56,11.22,0.19,See DN-2395 (ID#:82415),See DN-2395 (ID#:82415),1755.92
83545,45113,506167.86,11.22,0.19,6180,21326.73,835.18
83546,15000,29250.0,1.95,0.01,5641,45291.49,48.26
83547,5471,45190.46,8.26,0.14,521,4237.12,74.56
83548,85919,709690.94,8.26,0.14,8754,15322.73,1170.99
83549,3000,5550.0,1.85,0.01,1076,4474.31,7.78
83550,150000,1683000.0,11.22,0.19,19143,16660.04,2776.95
83551,275,3085.5,11.22,0.19,36,3470,5.09
83552,65000,274300.0,4.22,0.14,Weight Captured Separately,Freight Included in Commodity Cost,452.6
83553,28168,232667.68,8.26,0.14,318,6025.73,383.9
83554,2940,7203.0,2.45,0.04,See DN-2488 (ID#:83553),See DN-2488 (ID#:83553),11.88
83555,30,123.6,4.12,0.14,55,912.36,0.17
83556,10,41.2,4.12,0.14,See DN-2497 (ID#:82435),See DN-2497 (ID#:82435),0.06
83557,153,1357.11,8.87,0.1,See DN-2503 (ID#:83007),See DN-2503 (ID#:83007),1.9
83558,55,687.5,12.5,0.05,See DN-2503 (ID#:83007),See DN-2503 (ID#:83007),0.96
83559,186,362.7,1.95,0.01,81,1535.56,0.51
83626,300,2316.0,7.72,0.13,39,742.98,3.25
83560,8,48.64,6.08,0.2,See DN-2504 (ID#:83559),See DN-2504 (ID#:83559),0.07
83561,53,322.24,6.08,0.2,220,2110.2,0.45
83562,699,1363.05,1.95,0.01,See DN-2507 (ID#:82440),See DN-2507 (ID#:82440),1.91
83563,1090,2125.5,1.95,0.01,512,3438.2,2.98
83564,1700,11934.0,7.02,0.12,See DN-2511 (ID#:83563),See DN-2511 (ID#:83563),16.73
83565,2463,4802.85,1.95,0.01,See DN-2512 (ID#:82443),See DN-2512 (ID#:82443),6.73
83566,17556,106740.48,6.08,0.2,1373,4777.08,176.12
83567,67,156.11,2.33,0.04,4,491.42,0.22
83568,4448,8673.6,1.95,0.01,1663,1102.3,14.31
83569,10350,24115.5,2.33,0.04,495,20548.8,33.81
83570,8922,149265.06,16.73,0.56,973,4466.99,246.29
83571,7140,119452.2,16.73,0.56,779,4646.13,167.47
83572,99995,825958.7,8.26,0.14,11636,25231.96,1157.99
83573,15653,129293.78,8.26,0.14,See DN-2564 (ID#:83572),See DN-2564 (ID#:83572),181.27
83574,91166,375603.92,4.12,0.14,6073,25231.96,526.6
83575,127,1858.01,14.63,0.24,25,211,2.6
83576,20000,224400.0,11.22,0.19,See DN-2590 (ID#:83019),See DN-2590 (ID#:83019),370.26
83577,180,378.0,2.1,0.01,327,5320.13,0.53
83578,31263,219466.26,7.02,0.12,1616,3489.53,362.12
83579,50000,269000.0,5.38,0.09,10381,8510.81,443.85
83580,71568,787248.0,11.0,0.18,11441,55175.61,1298.96
83581,100000,1122000.0,11.22,0.19,See DN-2616 (ID#:83024),See DN-2616 (ID#:83024),1851.3
83583,52164,134583.12,2.58,0.04,12347,16978.83,222.06
83584,152458,1219664.0,8.0,0.13,28103,36650.58,2012.45
83585,1092,2446.08,2.24,0.07,7,805.58,4.04
83586,15855,39478.95,2.49,0.04,1380,4553.1,65.14
83587,1728,13824.0,8.0,0.13,Weight Captured Separately,Invoiced Separately,19.38
83588,1850,24327.5,13.15,0.22,630,7519.8,34.11
83589,4250,55887.5,13.15,0.22,437,3062.18,78.35
83590,9995,131434.25,13.15,0.22,See DN-2652 (ID#:82477),See DN-2652 (ID#:82477),184.27
83591,200000,2058000.0,10.29,0.17,See DN-2663 (ID#:82478),See DN-2663 (ID#:82478),2885.32
83592,8333,20332.52,2.44,0.04,479,4358.72,28.51
83643,1470,11348.4,7.72,0.13,See DN-2951 (ID#:82532),See DN-2951 (ID#:82532),15.91
83593,11574,119096.46,10.29,0.17,See DN-2695 (ID#:83043),See DN-2695 (ID#:83043),196.51
83594,2340,52650.0,22.5,0.75,263,2330.21,73.82
83595,8257,66386.28,8.04,0.27,814,17090,93.07
83596,4000,22000.0,5.5,0.18,372,2333.91,30.84
83597,1200,36000.0,30.0,0.5,464,2394.27,50.47
83598,2268,5284.44,2.33,0.04,741,5716.86,7.41
83599,4001,118749.68,29.68,0.25,972,17102.56,166.49
83600,840,3200.4,3.81,0.13,See DN-2729 (ID#:82487),See DN-2729 (ID#:82487),4.49
83601,190000,2857600.0,15.04,0.5,21534,13914.56,4006.36
83602,35000,193900.0,5.54,0.18,2657,14332,271.85
83603,24530,172200.6,7.02,0.12,1380,6483.81,241.43
83604,20000,196200.0,9.81,0.16,See DN-2754 (ID#:82491),See DN-2754 (ID#:82491),275.07
83605,720,3470.4,4.82,0.16,49,1110.19,4.87
83606,25024,733453.44,29.31,0.24,30606,9601.38,1028.3
83607,1161,6431.94,5.54,0.18,2566,16532.5,9.02
83608,50000,125500.0,2.51,0.04,14810,16532.5,175.95
83609,39600,219384.0,5.54,0.18,See DN-2781 (ID#:83061),See DN-2781 (ID#:83061),307.58
83610,29880,232466.4,7.78,0.13,2699,16152,325.92
83611,79235,198879.85,2.51,0.04,See DN-2773 (ID#:83608),See DN-2773 (ID#:83608),278.83
83612,7300,21535.0,2.95,0.05,375,2719.63,30.19
83613,58074,140539.08,2.42,0.04,4687,8832.53,231.89
83614,7150,21092.5,2.95,0.05,See DN-2804 (ID#:82499),See DN-2804 (ID#:82499),34.8
83615,33792,65894.4,1.95,0.01,12605,72991.45,92.38
83616,25597,750248.07,29.31,0.24,9790,20786.04,1051.85
83617,6369,43054.44,6.76,0.11,See DN-2812 (ID#:83068),See DN-2812 (ID#:83068),60.36
83618,369,1977.84,5.36,0.18,See DN-2812 (ID#:83068),See DN-2812 (ID#:83068),2.77
83619,6172,12035.4,1.95,0.01,See DN-2812 (ID#:83068),See DN-2812 (ID#:83068),16.87
83620,100,1250.0,12.5,0.05,37,588.71,1.75
83621,60000,902400.0,15.04,0.5,6801,7317.47,1265.16
83622,4000,8400.0,2.1,0.01,1596,16840.67,11.78
83623,4320,8424.0,1.95,0.01,1624,15446.4,11.81
83625,2832,13650.24,4.82,0.16,159,1984.83,19.14
83627,152880,2198414.4,14.38,0.48,17227,7134.39,3082.18
83628,33373,121477.72,3.64,0.12,2870,14974.6,170.31
83629,69990,540322.8,7.72,0.13,6408,Freight Included in Commodity Cost,757.53
83630,22920,611964.0,26.7,0.22,12181,7134.39,857.97
83631,844,3629.2,4.3,0.07,466,1696,5.09
83632,41514,222515.04,5.36,0.18,4052,15459.09,311.97
83633,31560,418801.2,13.27,0.44,3856,15459.09,587.16
83634,11837,153407.52,12.96,0.22,1319,15459.09,215.08
83635,19733,54463.08,2.76,0.05,See DN-2914 (ID#:83089),See DN-2914 (ID#:83089),76.36
83636,4938,17974.32,3.64,0.12,430,2154,25.2
83637,1890,4573.8,2.42,0.04,4145,7433.02,6.41
83638,19656,71547.84,3.64,0.12,1679,18028.41,88.5
83639,135933,564121.95,4.15,0.07,See DN-2942 (ID#:82530),See DN-2942 (ID#:82530),790.9
83640,187168,1444936.96,7.72,0.13,18234,51090,2025.8
83641,90000,694800.0,7.72,0.13,10611,38492.46,974.11
83642,204417,1966491.54,9.62,0.16,50634,51090,2757.02
83644,9577,92130.74,9.62,0.16,6889,24138.35,129.17
83645,252,897.12,3.56,0.12,See DN-2975 (ID#:82536),See DN-2975 (ID#:82536),1.26
83646,480,6000.0,12.5,0.05,173,2322.47,7.42
83647,159,3936.84,24.76,0.21,See DN-2981 (ID#:82538),See DN-2981 (ID#:82538),4.87
83648,98791,1352448.79,13.69,0.46,12135,29780.5,1896.13
83649,7395,29875.8,4.04,0.13,779,29780.5,41.89
83650,39792,356934.24,8.97,0.15,4658,41595.5,441.53
83651,24966,88878.96,3.56,0.12,5391,28382.05,109.94
83652,62500,121875.0,1.95,0.01,23176,17308.69,150.76
83653,14406,174456.66,12.11,0.4,1639,7690.06,244.59
83654,1820,4204.2,2.31,0.04,See DN-3012 (ID#:83107),See DN-3012 (ID#:83107),5.2
83655,888,1687.2,1.9,0.03,119,1896.49,2.09
83656,15890,192427.9,12.11,0.4,1807,30844.1,238.03
83657,48960,163036.8,3.33,0.11,See DN-3030 (ID#:82549),See DN-3030 (ID#:82549),228.58
83658,4800,15984.0,3.33,0.11,3082,9405.8,19.77
83659,5009,69925.64,13.96,0.47,467,6637.16,86.5
83660,619,1423.7,2.3,0.04,See DN-3044 (ID#:83116),See DN-3044 (ID#:83116),1.76
83661,6160,152521.6,24.76,0.21,See DN-3015 (ID#:82554),See DN-3015 (ID#:82554),188.67
83662,1716,3346.2,1.95,0.01,See DN-3015 (ID#:82554),See DN-3015 (ID#:82554),4.14
83663,5277,63904.47,12.11,0.4,1366,8507.01,79.05
83664,2599,11955.4,4.6,0.08,120,1800,14.79
83665,238,440.3,1.85,0.01,76,2180,0.54
83666,182,2358.72,12.96,0.22,See DN-3060 (ID#:83121),See DN-3060 (ID#:83121),2.92
83667,5701,23659.15,4.15,0.07,335,2527.41,33.17
83668,2890,5751.1,1.99,0.03,168,4120.69,7.11
83670,22000,266420.0,12.11,0.4,2435,25984.75,329.56
83671,574,1205.4,2.1,0.01,422,5384.96,1.49
83672,12837,317844.12,24.76,0.21,4613,3592.8,393.17
83673,24042,145934.94,6.07,0.2,2006,3300.95,204.6
83674,15795,135521.1,8.58,0.14,2234,6582.95,167.64
83675,52127,548376.04,10.52,0.35,6874,16177.09,678.34
83676,17310,182101.2,10.52,0.35,2291,10542.15,225.26
83677,30685,144219.5,4.7,0.16,5426,6506.75,178.4
83678,3746,32140.68,8.58,0.14,See DN-3125 (ID#:82571),See DN-3125 (ID#:82571),39.76
83679,378,854.28,2.26,0.04,See DN-3125 (ID#:82571),See DN-3125 (ID#:82571),1.06
83680,91000,205660.0,2.26,0.04,See DN-3131 (ID#:83136),See DN-3131 (ID#:83136),254.4
83681,90986,427634.2,4.7,0.16,22001,21173.75,528.98
83682,18597,39053.7,2.1,0.01,7141,5496.08,48.31
83683,3820,55657.4,14.57,0.49,3917,14547.55,68.85
83684,1500,3150.0,2.1,0.01,575,4095.24,3.9
83685,35000,245000.0,7.0,0.12,12877,20666.07,303.06
83686,120000,1262400.0,10.52,0.35,17470,20666.07,1561.59
83687,36390,121178.7,3.33,0.11,17455,20666.07,149.9
83688,62168,435176.0,7.0,0.12,22497,11941.65,610.12
83694,30598,396550.08,12.96,0.43,3637,22904.02,490.53
83695,10347,134097.12,12.96,0.22,1064,4203,165.88
83699,36273,381591.96,10.52,0.35,4846,13743.46,472.03
83700,15117,124866.42,8.26,0.14,8057,10734.13,154.46
83701,20000,420000.0,21.0,0.18,5633,17548.42,519.54
83702,4026,29269.02,7.27,0.12,410,Freight Included in Commodity Cost,36.21
83704,96480,321278.4,3.33,0.11,See DN-3256 (ID#:83149),See DN-3256 (ID#:83149),397.42
83705,7619,53333.0,7.0,0.12,See DN-3256 (ID#:83149),See DN-3256 (ID#:83149),65.97
83706,1102,14281.92,12.96,0.22,645,5213.01,17.67
83707,65615,308390.5,4.7,0.16,See DN-3263 (ID#:83150),See DN-3263 (ID#:83150),381.48
83708,36007,119903.31,3.33,0.11,19158,106022.37,148.32
83709,238,792.54,3.33,0.11,See DN-3268 (ID#:82595),See DN-3268 (ID#:82595),0.98
83710,378,8232.84,21.78,0.18,See DN-3268 (ID#:82595),See DN-3268 (ID#:82595),10.18
83711,864,6048.0,7.0,0.12,758,20499.33,7.48
83712,312,2277.6,7.3,0.08,See DN-3269 (ID#:83711),See DN-3269 (ID#:83711),2.82
83713,2788,31950.48,11.46,0.19,285,1883,39.52
83714,638,1212.2,1.9,0.03,45,747.76,1.5
83715,2191,4272.45,1.95,0.01,823,3524,5.99
83716,9357,31158.81,3.33,0.11,12264,5902.4,38.54
83717,98,911.4,9.3,0.1,7,4317.96,1.13
83718,3035,22064.45,7.27,0.12,1722,5950.17,27.29
83719,67271,470897.0,7.0,0.12,6041,10651.44,660.2
83720,48,225.6,4.7,0.16,29,594.4,0.28
83726,4072,13559.76,3.33,0.11,7791,90360.12,16.77
83727,6000,24000.0,4.0,0.13,290,20225.07,29.69
83728,75000,643500.0,8.58,0.14,See DN-3366 (ID#:82612),See DN-3366 (ID#:82612),796.01
83730,70000,780500.0,11.15,0.37,21510,20225.07,965.48
83731,12000,102960.0,8.58,0.14,1749,20225.07,127.36
83732,228,4788.0,21.0,0.18,See DN-3371 (ID#:83174),See DN-3371 (ID#:83174),5.92
83733,32000,106560.0,3.33,0.11,See DN-3376 (ID#:83175),See DN-3376 (ID#:83175),131.81
83735,4637,18037.93,3.89,0.06,426,1761.5,18.54
83736,80000,184800.0,2.31,0.04,See DN-3413 (ID#:83181),See DN-3413 (ID#:83181),228.6
83738,12960,262051.2,20.22,0.17,See DN-3428 (ID#:83186),See DN-3428 (ID#:83186),324.16
83739,269030,3309069.0,12.3,0.41,30923,34019.61,4093.32
83740,130437,1454372.55,11.15,0.37,18633,26340,1799.06
83742,3859,15590.36,4.04,0.13,242,3128.55,19.29
83743,4200,16338.0,3.89,0.06,180,1965.57,20.21
83746,5687,52889.1,9.3,0.1,See DN-3458 (ID#:83196),See DN-3458 (ID#:83196),65.42
83747,59674,512002.92,8.58,0.14,6959,7150.25,633.35
83748,4837,65396.24,13.52,0.45,1102,8406.81,80.9
83749,40435,817595.7,20.22,0.17,9966,49199.75,1011.37
83750,142000,1218360.0,8.58,0.14,See DN-3476 (ID#:83198),See DN-3476 (ID#:83198),1507.11
83751,83000,925450.0,11.15,0.37,10998,75824.42,1144.78
83752,66054,736502.1,11.15,0.37,See DN-3483 (ID#:82633),See DN-3483 (ID#:82633),911.05
83760,8600,57878.0,6.73,0.11,770,9828.73,71.6
83761,40000,234800.0,5.87,0.2,7393,7083.18,290.45
83762,145400,1247532.0,8.58,0.14,10673,15392.43,1543.2
83763,2085,8340.0,4.0,0.07,699,8127.62,10.32
83764,15000,32250.0,2.15,0.04,Weight Captured Separately,Invoiced Separately,39.89
83765,4641,18749.64,4.04,0.13,285,1335.15,23.19
83766,41076,339287.76,8.26,0.14,5170,8406.81,348.79
83767,2100,4746.0,2.26,0.04,See DN-3558 (ID#:83766),See DN-3558 (ID#:83766),4.88
83768,510,4743.0,9.3,0.1,See DN-3561 (ID#:82654),See DN-3561 (ID#:82654),4.88
83771,25511,303325.79,11.89,0.4,3041,3526.69,375.21
83772,137189,1529657.35,11.15,0.37,28696,22890.82,1572.49
83773,43460,162975.0,3.75,0.06,See DN-3582 (ID#:82656),See DN-3582 (ID#:82656),201.6
83774,188,374.12,1.99,0.03,See DN-3585 (ID#:83223),See DN-3585 (ID#:83223),0.38
83775,2000,40960.0,20.48,0.17,See DN-3586 (ID#:83224),See DN-3586 (ID#:83224),42.11
83776,4000,5720.0,1.43,0.01,2769,29216.84,5.88
83777,12965,29300.9,2.26,0.04,1243,Freight Included in Commodity Cost,30.12
83779,206508,2455380.12,11.89,0.4,22895,13649.14,3037.31
83780,40409,439245.83,10.87,0.36,5977,29674.92,543.35
83781,1135,6333.3,5.58,0.09,282,5380.36,6.51
83782,3386,38024.78,11.23,0.19,15942,4768.06,39.09
83783,10040,189756.0,18.9,0.16,See DN-3627 (ID#:83782),See DN-3627 (ID#:83782),195.07
83784,4300,16254.0,3.78,0.13,See DN-3633 (ID#:82666),See DN-3633 (ID#:82666),16.71
83785,62,341.0,5.5,0.09,4,660.44,0.35
83787,18800,70500.0,3.75,0.06,802,4625.27,87.21
83788,4000,26400.0,6.6,0.11,305,3282.33,27.14
83789,20000,132000.0,6.6,0.11,1777,15330.56,135.7
83791,20000,75000.0,3.75,0.06,1041,5156.93,77.1
83792,33171,626931.9,18.9,0.16,7355,28647.52,644.49
83793,166295,771608.8,4.64,0.15,17177,29971.59,793.21
83795,2880,31046.4,10.78,0.36,546,4195.64,31.92
83796,1152,9342.72,8.11,0.14,See DN-3712 (ID#:83795),See DN-3712 (ID#:83795),9.6
83797,450,994.5,2.21,0.04,See DN-3712 (ID#:83795),See DN-3712 (ID#:83795),1.02
83804,790,5150.8,6.52,0.11,186,29.21,6.37
83806,507,937.95,1.85,0.01,185,2342.16,1.16
